URL,TEXT
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,1371/journal.pmed.100186641Reliawire December 31 201542Emerson Ecologics. The Importance of the Calcium Magnesium Ratio43Current Developments in Nutrition Volume 3 Issue Supplement_1 June 2019`"STORY AT-A-GLANCE Since December 2021 four large systematic meta-analyses have been published looking at either vitamin D levels supplementation or both.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In all cases the data consistently show that low vitamin D levels raise your risk of COVID while higher baseline levels and/or supplementation lowers all risks by 1.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,5 to three timesIn the first of these four meta-analyses the odds of developing COVID-19 among those with deficient or insufficient vitamin D levels were 1.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,46 times higher than those with sufficient vitamin D. Their risk of severe disease was also 1.9 times higher and their risk of death 2.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,07 times higherIn the second study the odds of ICU admission based on vitamin D status were 2.63 times higher among those with severe vitamin D deficiency 2.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,16 times higher among those with deficiency and 2.83 times higher among those with insufficient levels. Mortality was also much higher in all patients with low levelsIn the third analysis only 12.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,19% of COVID patients who received vitamin D required ICU admission compared to 26.27% of those who did not get vitamin DThe fourth and most recent analysis found “significant associations of vitamin D supplementation with COVID-19 encompassing risks of disease worsening and mortality” especially in seasons characterized by vitamin D deficiency and in patients with mild to moderate infection At this point there is simply no question that vitamin D optimization is a crucial component of COVID-19 prevention and treatment.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In addition to the many studies published during 2020 and 2021 since December 2021 four large systematic meta-analyses 1 2have been published looking at either vitamin D levels supplementation or both.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In all cases the data consistently show that low vitamin D levels raises your risk of COVID while higher baseline levels and/or supplementation lowers all risks by 1.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,5 to three times. Therapeutic Role of Vitamin D in COVIDIn the first of these four meta-analyses “Prognostic and Therapeutic Role of Vitamin D in COVID-19: Systematic Review and Meta-Analysis” 3published December 11 2021 the researchers sought to determine “the association between vitamin D deficiency/insufficiency and susceptibility to COVID-19 its severity mortality and role of vitamin D in its treatment.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,” A total of 72 observational studies covering 1976099 patients met the criteria for inclusion. Compared to those with sufficient vitamin D the odds of developing COVID-19 among those with deficient or insufficient vitamin D levels were 1.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,46 times higher. Their risk of severe disease was also 1.9 times higher and their risk of death 2.07 times higher. One potential drawback was that all studies ranked “high” for risk of bias.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The studies also differed in their definitions of severe illness and vitamin D deficiency/insufficiency making absolute comparisons difficult.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, That said the authors concluded: 4“Multiple observational studies involving nearly two million adults suggest vitamin D deficiency/insufficiency increases susceptibility to COVID-19 and severe COVID-19 although with a high risk of bias and heterogeneity.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Association with mortality was less robust.” Vitamin D Status and Clinical OutcomesIn the second study “Vitamin D Status and SARS-CoV-2 Infection and COVID-19 Clinical Outcomes” 5published December 22 2021 the researchers assessed “whether vitamin D status is associated with the COVID-19 severity defined as ARDS requiring admission to intensive care unit (ICU) or mortality (primary endpoints) and with the susceptibility to SARS-CoV-2 and COVID-19-related hospitalization (secondary endpoints).
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,” Here they included 54 observational studies (1403715 patients) that measured the association between vitamin D status and risk of COVID infection hospitalization ICU admission and death during hospitalization.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The measures for vitamin D status were as follows:Insufficiency — less than 75 nmol/L (30 ng/mL)Deficiency — less than 50 nmol/L (20 ng/mL)Severe deficiency — less than 25 nmol/L (10 ng/mL)Seventeen studies reported the association between vitamin D status and SARS-CoV-2 infection; nine reported the association with COVID-19 related hospitalization 27 reported COVID-19-related ICU admission and 35 reported COVID-19 related mortality.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In summary the odds of ICU admission based on vitamin D status were as follows:Severe deficiency — 2.63 times higherDeficiency — 2.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,16 times higherInsufficiency — 2.83 times higher Those with severe deficiency were also 1.68 times more likely to test positive; those with deficiency were 1.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,83 times more likely to test positive; and those with insufficiency were 1.49 times more likely to test positive. In conclusion the authors stated: 6“Patients with low vitamin D levels present an increased risk of ARDS requiring admission to intensive care unit (ICU) or mortality due to SARS-CoV-2 infection and a higher susceptibility to SARS-CoV-2 infection and related hospitalization.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,” The Effect of Vitamin D SupplementationThe third study “The Effect of Vitamin D Supplementation on Mortality and Intensive Care Unit Admission of COVID-19 Patients.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, A Systematic Review Meta-Analysis and Meta-Regression” 7was published in May 2022.“The effect of vitamin D supplementation was found to be quite significant — 12.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,19% of patients who received vitamin D required ICU admission compared to 26.27% of those who did not get vitamin D.” Six studies involving 860 patients had data on ICU admission.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Of those 860 patients 369 received vitamin D supplementation and 491 did not and the effect of vitamin D supplementation was found to be quite significant — 12.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,19% of patients who received vitamin D required ICU admission compared to 26.27% of those who did not get vitamin D.The data in all six studies strongly favored vitamin D.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The ideal dose however remains uncertain as no linear relationship between dose and odds ratio of ICU admission was observed.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Vitamin D and SARS-CoV-2 Infection Severity and MortalityThe fourth and most recent study “Vitamin D and SARS-CoV-2 Infection Severity and Mortality: A Systematic Review and Meta-Analysis” 8was published July 6 2022 in PLOS ONE.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Here they looked at COVID-19 in relation both to baseline vitamin D status and supplementation. Thirty-eight studies — including two randomized controlled trials — were included that had risk estimates for at least one endpoint (risk of infection severity and/or mortality).
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In all data on vitamin D status was available for 205565 patients and 2022 who were given vitamin D supplementation.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, According to the authors: 9“Random effects models showed that supplementation was associated with a significant lower risk of both COVID-19 severe disease (SRR 0.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,38 95% CI 0.20-0.72 6 studies) and mortality (SRR 0.35 95% CI 0.17-0.70 8 studies).There were no statistically significant dose differences between studies: summary estimates with regular doses remain statistically significant suggesting that higher doses are not necessary.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, For patients on vitamin D supplementation a greater reduction in mortality risk emerged in older individuals and at higher latitudes.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Regarding the quality of studies assessed using the New Castle-Ottawa quality scale the analysis revealed in most cases no statistically significant differences between low medium or high quality studies.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,We found significant associations of vitamin D supplementation with COVID-19 encompassing risks of disease worsening and mortality especially in seasons characterized by 25OHD deficiency and with not severe patients.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,” Why Randomized Controlled Trials Are Not RequiredAs noted by in a Twitter thread by Karl Pfleger Ph.D. the data clearly show vitamin D is strongly correlated with all COVID-19 risks and we do not actually need randomized controlled trials to draw this conclusion: 10“Most underlying studies are observational but at the very least knowledge of whether someone supplements D or of their D status is strongly predictive of their COVID risks/outcomes.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, As I've noted previously RCTs are not required for this conclusion to be sound &amp; unquestionable. This establishes a risk factor &amp; most other well known COVID risks factors are also based entirely on observational data.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,The data showing age above-normal-weight &amp; comorbidities are significant risk factors is also based entirely on correlation.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, No RCTs establish these as risk factors but no one questions that they are. VDD [vitamin D deficiency] should be thought of as another comorbidity just like diabetes.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,” Indeed at this point the importance of vitamin D in the fight against COVID ought to be common knowledge everywhere especially in health care circles.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Yet the surgeon general of Florida Joseph Ladapo is the only public health official who is actually recommending vitamin D optimization for COVID.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, 11 This is crazy as the effects of vitamin D were evident very early on in the pandemic. I launched an information campaign about vitamin D back in June 2020 which included the release of a downloadable scientific report that detailed the science behind vitamin D.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, This report as well as a two-minute COVID risk quiz is available onStopCovidCold.com .In December 2020 more than 100 doctors scientists Ph.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,D.’s and leading authorities from 33 countries also signed an open letter 12to the governments and health officials of the world calling for the use of vitamin D against COVID.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Since then the list of signatories has grown to 220. The letter recommended taking enough vitamin D to achieve a blood level of at least 30 ng/mL (75 nmol/L) urged testing of all hospitalized COVID-19 patients and adding vitamin D to the treatment protocol for any patient whose level was below 30 ng/mL.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Not only did health agencies roundly ignore this sound advice but they also publicly tried to discredit the notion that vitamin D could have any benefit at all and attacked anyone sharing the good news about vitamin D.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,As just one example in the summer of 2020 the Center for Science in the Public Interest (CSPI) a self-proclaimed consumer advocacy group bankrolled by the Rockefeller Foundation among others launched a campaign against Mercola.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,com. The CSPI falsely accused me of “profiteering from the pandemic” by selling nutritional supplements including vitamin D while sharing scientific truth about its benefits.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The campaign culminated in a warning letter from the U.S. Food and Drug Administration in which they warned me to stop talking about vitamin D.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, I reviewed this censorship attempt in “ Why Is Info on COVID and Vitamin D Deficiency Suppressed? ”The fact of the matter is data show vitamin D supplementation lowers your risk of a positive test speeds viral clearance slows the spread of infection and lowers your risk of severe infection hospitalization and death as summarized in “ Vitamin D Deficiency and COVID-19 Severity ” and many other articles.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Mechanisms Behind Vitamin DAt the end of October 2020 I published my own vitamin D review 13in the peer-reviewed journal Nutrients co-written with William Grant Ph.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,D. and Dr. Carol Wagner both of whom are part of the GrassrootsHealth expert vitamin D panel. You canread the paper for free on the journal's website .
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, As noted in that paper dark skin color increased age preexisting chronic conditions and vitamin D deficiency are all features of severe COVID disease and of these vitamin D deficiency is the only factor that is readily and easily modifiable.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,You may be able to reverse chronic disease but that typically takes time. Optimizing your vitamin D on the other hand can be achieved in just a few weeks thereby significantly lowering your risk of severe COVID-19.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, In our paper we review several of the mechanisms by which vitamin D can reduce your risk of COVID-19 and other respiratory infections including but not limited to the following: 14 Reducing the survival and replication of viruses 15and inflammatory cytokine production Maintaining endothelial integrity — Endothelial dysfunction contributes to vascular inflammation and impaired blood clotting two hallmarks of severe COVID-19Increasing angiotensin-converting enzyme 2 (ACE2) concentrations which prevents the virus from entering cells via the ACE2 receptor — ACE2 is downregulated by SARS-CoV-2 infection and by increasing ACE2 you also avoid excessive accumulation of angiotensin II a peptide hormone known to increase the severity of COVID-19Vitamin D is also an important component of COVID-19 prevention and treatment for the fact that it: Boosts your overall immune function by modulating your innate and adaptive immune responses and reduces respiratory distress 16and improves overall lung function Regulates inflammatory cytokine production which is one of the lethal hallmarks of COVID-19 Helps produce surfactants in your lungs that aid in fluid clearance 17and lowers your risk of comorbidities including obesity 18Type 2 diabetes 19high blood pressure 20and heart disease 21 Data from 14 observational studies — summarized in Table 1 of our paper 22— suggest that vitamin D blood levels are inversely correlated with the incidence and/or severity of COVID-19 and importantly that the evidence currently available generally satisfies Hill's criteria for causality in a biological system.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, 23 Why Sun Exposure Is the Best Way to Optimize Vitamin D The ideal way to optimize your vitamin D level is by exposing large portions of bare skin to the sun.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, I take an hour-long walk during solar noon every day wearing just shorts and a baseball cap and have not needed oral vitamin D supplementation for over 13 years.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,This is not some theoretical obsession I have. I am now beyond convinced that swallowing vitamin D is exponentially inferior to getting it from the sun.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, I would encourage you to do everything in your power to get it from the sun. And when you get it from the sun you should not be swallowing it.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,It is important to regularly check your vitamin D levels to see how you are doing with your program. Ideally your level should be between 60 ng/mL and 80 ng/mL.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Last week my vitamin D level was 100 the first time ever in my life I was in the triple digits and all with no oral supplementation for over a dozen years.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Remember vitamin D is a biomarker for all the good things the sun does for you.I believe this is largely because I was diligent this year to time the middle of my daily walk around solar noon.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Since I live in FL which practices daylight savings time solar noon is 1 PM. So I typically start my walk around 12:30 and finish around 70-90 minutes later.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Last year I went out 1-2 hours earlier and my levels were only around 70 so you can see the importance of timing.Sun exposure also provides other biological health benefits over and beyond vitamin D production.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, If the science of sun exposure interests you check out Dr. Roger Seheult’s MedCram lecture above. In it he explains the ins and outs of how sunlight impacts your health.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, One really important health benefit you can only get from sunlight and not oral supplementation is mitochondrial melatonin production.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The best review of the sun’s effect on melatonin is the February 2020 paper 24“Melatonin in Mitochondria: Mitigating Clear and Present Dangers” published in the Physiology journal.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, It’s written by the best researcher in melatonin Russel Reiter Ph.D. Reiter’s key finding is that 95% of the melatonin your body produces is made inside your mitochondria in response to near-infrared (IR) radiation from the sun or other near IR sources.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Only 5% of melatonin is produced in your pineal gland. Melatonin is amaster hormone  25a potent antioxidant 26and antioxidant recycler 27and a master regulator of inflammation and cell death.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, 28These functions are part of what makes melatonin such an important anticancer molecule. 29So to produce melatonin inside your mitochondria actually makes perfect sense as your mitochondria desperately need protection from the damage caused by oxidative stress produced in the electron transport chain.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,In summary your mitochondria produce ATP the energy currency of your cells. A byproduct of this ATP production is reactive oxidative species (ROS) which are responsible for oxidative stress.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Excessive amounts of ROS will damage your mitochondria contributing to suboptimal health inflammation and chronic health conditions such as diabetes obesity and thrombosis (blood clots).
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,The good news is your body has a built-in way to counteract these ROS. Inside your mitochondria you also have an antioxidant system and the main antioxidant is melatonin.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Melatonin also upregulates your glutathione pathway which is another potent antioxidant pathway shown to play an important role in COVID.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Like vitamin Dglutathione deficiency is associated with COVID severity . In short your body is well-designed to address oxidative stress but you need sun exposure in order for that mechanism to work.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, One aspect of sun exposure that Seheult did not mention was that it will also increase your testosterone levels naturally.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Most people aren’t aware that the highest hormone concentration in men and women is testosterone. Obviously levels are far lower in women but testosterone is higher than estrogen in women and it is important for optimal biological function — just one more reason why you want to aim for daily sun exposure on as much skin as possible.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Also remember it is not the sun that is the primary cause of sunburn and skin cancer: It is elevated linoleic acid (LA) in the seeds nuts and seed oils you consume.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, LA should only be 1% to 2% of daily calories and it is over 20% in most people. It takes years to lower your LA levels as it stays in your body for about seven years so start eliminating it from your diet today.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Guidance for Oral Vitamin D SupplementationIf you do opt for oral supplementation as an absolute last resort there are additional considerations to take into account.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, For example you need 244% more oral vitamin D if you’re not also taking magnesium and vitamin K2 30so these three should ideally be taken together.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, You can learn more about this in “ Magnesium and K2 Optimize Your Vitamin D Supplementation .” Remember the most crucial factor when it comes to vitamin D is your blood level not the dose as the dose you need is dependent on several individual factors including your baseline blood level.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The level to shoot for is between 60 ng/mL and 80 ng/mL (150 nmol/L to 200 nmol/L); 40 ng/mL should be considered the low-end cutoff.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Before you start oral supplementation you’ll want to get a baseline measurement. One of the easiest and most cost-effective ways of measuring your vitamin D level is to participate in theGrassrootsHealth’spersonalized nutrition project which includes a vitamin D testing kit.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Once you know what your blood level is you can assess the dose needed to maintain or improve your level. The chart below can be helpful.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Be sure to remeasure your vitamin D level in three to six months to evaluate how your sun exposure and/or supplement dose is working for you and adjust accordingly.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,Access this content 48 hours faster by subscribing to the FREE Mercola Health Newsletter today.Subscribe to Mercola NewsletterDisclaimer: The entire contents of this website are based upon the opinions of Dr.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Mercola unless otherwise noted. Individual articles are based upon the opinions of the respective author who retains copyright as marked.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The information on this website is not intended to replace a one-on-one relationship with a qualified health care professional and is not intended as medical advice.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, It is intended as a sharing of knowledge and information from the research and experience of Dr. Mercola and his community.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Dr. Mercola encourages you to make your own health care decisions based upon your research and in partnership with a qualified health care professional.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, The subscription fee being requested is for access to the articles and information posted on this site and is not being paid for any individual medical advice.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,If you are pregnant nursing taking medication or have a medical condition consult your health care professional before using products based on this content.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,1Google Docs by Karl Pfleger Ph.D. Meta Analyses List2Twitter Karl Pfleger August 11 20223J. Clin. Endcrinol. Metab. December 11 2021; dgab8924J.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Clin. Endcrinol. Metab. December 11 2021; dgab8925Front. Public Health December 22 2021; 9: 7366656Front. Public Health December 22 2021; 9: 7366657Diabetes Metab.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid, Res. Rev. May 2022; 38(4): e35178PLOS ONE July 6 2022; 17(7): e02683969PLOS ONE July 6 2022; 17(7): e026839610Twitter Karl Pfleger11Flgov.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,com December 17 202112VitaminD4all.com December 7 202013Nutrients October 31 2020;12 3361; DOI: 10.3390/nu1211336114Nutrients October 31 2020;12 3361; DOI: 10.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,3390/nu1211336115Nutrients 2020;12:98816Advances in Pharmacological Sciences 2018; 2018: 849481617ATS Journals October 5 2010; 183(10)18Medicina 2019 Sep; 55(9): 54119Diabetes.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,co.uk January 15 201920The Lancet Diabetes &amp; Endocrinology September 1 2014; 2(9): 682-68421Current Treatment Options in Cardiovascular Medicine 2012 Aug; 14(4): 414–42422Nutrients October 31 2020;12 3361; DOI: 10.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,3390/nu1211336123Nutrients October 31 2020;12 3361; DOI: 10.3390/nu12113361 Table 324Physiology February 5 2020 DOI: 10.
https://takecontrol.substack.com/p/benefits-of-vitamin-d-against-covid,1152/physiol.00034.201925Indian J. Exp Biol. May 1996; 34(5): 391-40226Frontiers in Pharmacology August 21 2020 DOI: 10.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,3389/fphar.2020.0122027Allergy Research Group Melatonin the Antioxidant Recycler28Cell Death &amp; Disease 2019; 10 article number 31729Oncotarget June 13 2017; 8(24): 39896–3992130GrassrootsHealth Magnesium and Vitamin K2 Combined Important for Vitamin D Levels"`STORY AT-A-GLANCE May 27 2020 CNN published an article that could have deadly consequences if believed.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, It claims taking vitamin D supplements “can hurt a lot” as “too much vitamin D can lead to a toxic buildup of calcium in your blood causing confusion disorientation and problems with heart rhythm as well as bone pain kidney damage and painful kidney stones.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,” CNN does not specify what “too much” vitamin D actually isHypercalcemia (calcium buildup) is caused by insufficient vitamin K2 in relation to vitamin D not vitamin D per se.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Vitamin K2 deficiency is what causes “vitamin D toxicity” symptoms but CNN does not explain this known factReviews of published trials have demonstrated there are no toxicity symptoms — including hypercalcemia — at dosages up to 10000 IU of vitamin D3 per day even when used long-termCase histories of patients with hypercalcemia and vitamin D toxicity reveal they were taking between 3.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,6 million IUs and 210 million IUs over the course of one to four months. That means taking 30000 IUs of vitamin D per day for 120 days on the lowest end or 7 million IUs a day for 30 days on the extreme upper endCNN also cites a British expert saying “there’s no evidence that very high vitamin D levels are protective against COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,” This despite several recent reports showing vitamin D levels appear to play an important role in your risk of testing positive for COVID-19 as well as your risk of severe infection and death Advertisement ℹ️ From Dr.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Joseph MercolaSince COVID-19 first entered the scene exchange of ideas has basically been outlawed. By sharing my views and those from various experts throughout the pandemic on COVID treatments and the experimental COVID jabs I became a main target of the White House the political establishment and the global cabal.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,Propaganda and pervasive censorship have been deployed to seize control over every part of your life including your health finances and food supply.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, The major media are key players and have been instrumental in creating and fueling fear.I am republishing this article in its original form so that you can see how the progression unfolded.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Originally published: June 8 2020May 31 2020 I postedan interview with three vitamin D expertsin which we discuss the importance of vitamin D for preventing COVID-19 infection.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, A few days earlier May 27 CNN published a report1 that could have deadly consequences if believed claiming taking vitamin D supplements "can hurt a lot.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d," The article was written by Sandee LaMotte — a medical producer and writer for CNN and executive producer of video at pharma-biased WebMD.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Three other CNN reporters Emma Reynolds Shelby Lin Erdman and Rob Picheta also contributed to the story. The article quotes Robin May director of the British Institute of Microbiology and Infection as saying: 2"To date there is no evidence that very high vitamin D levels are protective against COVID-19 and consequently medical guidance is that people should not be supplementing their vitamin D levels beyond those which are currently recommended by published medical advice.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,"CNN Cites Vitamin D Recommendations Known To Be Incorrect LaMotte cites dosing recommendations from the Institute of Medicine's National Academies' Food and Nutrition Board — a nongovernmental organization — which advises a daily dose of just 600 IUs for anyone over the age of 4 and 800 IUs for those over 70.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, In the U.K. the daily dose is a meager 400 IUs a day. Nowhere does the article mention that the IOM's dosage recommendations are based on the levels thought to be adequate only for bone health.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, 3They do not take into account the amount of vitamin D you need to prevent influenza heart- or liver- disease respiratory infections cancer or any of the many other diseases that have a clearly documented link to vitamin D deficiency.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,LaMotte also fails to mention that the IOMs recommendations are off by a factor of 10 due to a mathematical error as reported by Science Daily 4in 2015.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Two papers 5 6confronting this issue have been published in the journal Nutrients both of which call for the IOM to correct its mistake lest public health suffer.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, So if IOM were to simply go back and correct this egregious mistake the "conventional medical advice" would be to take 6000 IUs a day or 8000 IUs if you're over 70.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, These dosages are quite close to the so-called "high-dose" recommendations suggested by many vitamin D researchers.The statement that there is "no evidence that very high vitamin D levels are protective against COVID-19" is equally misleading considering a number of reports from COVID-19 researchers now show that vitamin D appears to play a significant role in this infectious disease.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Similarly researchers demonstrated that the age-specific case fatality rate of COVID-19 was highest in Italy Spain and France — European countries with the highest incidence of severe vitamin D deficiency.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, 7In the video below published May 11 2020 on Medscape.com Dr. JoAnn E. Manson professor of medicine and chief of division of preventive medicine at Harvard Medical School discusses the protective role of vitamin D against COVID-19.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Vitamin D Deficiency Increases Risk of Positive COVID-19 TestA May 2020 paper 8published on the preprint server MedRxiv (which means it's still awaiting peer-review) presents evidence that vitamin D deficiency increases the risk of testing positive for COVID-19 infection.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, As reported by News Medical Life Sciences: 9"The study by researchers at the University of Chicago looked at over 4300 patients with COVID-19 of whom 499 had been tested for vitamin D levels in the previous year.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d, Based on this they were divided into likely deficient (25%) likely adequate (58%) and uncertain (16%).Vitamin D deficiency was diagnosed by 'the most recent 25-hydroxycholecalciferol &lt;20ng/ml or 125-dihydroxycholecalciferol &lt;18pg/ml within one year before COVID-19 testing.
https://takecontrol.substack.com/p/cnn-coronavirus-vitamin-d,'Multiple variables were analyzed in this study. The researchers found that people with vitamin D deficiency at the last testing and who did not receive higher doses of vitamin D (keeping them deficient in all probability) are much more likely to be infected with the virus than those with probably sufficient levels.
